Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP003257,Male,No,0,Graduate,No,3361,0.0,77.0,360.0,,Urban,N
LP003258,Male,No,2,Graduate,No,2785,0.0,95.0,360.0,1.0,Urban,Y
LP003259,Female,Yes,0,Graduate,No,11785,982.0,78.0,360.0,0.0,Urban,N
LP003260,Male,Yes,2,Not Graduate,No,2201,0.0,65.0,360.0,1.0,Urban,N
LP003261,Male,Yes,0,Graduate,No,2613,1428.0,,360.0,1.0,Rural,Y
LP003262,Male,Yes,1,Graduate,No,3665,0.0,79.0,360.0,0.0,Urban,N
LP003263,Male,No,0,Not Graduate,No,2608,0.0,151.0,360.0,,Rural,N
LP003264,Male,Yes,3+,Not Graduate,No,7381,5333.0,190.0,360.0,0.0,Semiurban,N
LP003265,Male,No,1,Graduate,,5497,0.0,250.0,480.0,1.0,Semiurban,Y
LP003266,Male,No,0,Graduate,No,6336,4330.0,229.0,360.0,1.0,Rural,Y
LP003267,Male,No,0,Graduate,No,13244,6028.0,129.0,360.0,1.0,Rural,Y
LP003268,Male,Yes,3+,Graduate,No,4754,0.0,149.0,,1.0,Semiurban,N
LP003269,Male,Yes,0,Not Graduate,No,5072,2177.0,142.0,360.0,1.0,Semiurban,Y
LP003270,Male,Yes,1,Graduate,,4737,0.0,134.0,360.0,1.0,Urban,Y
LP003271,Male,Yes,2,Not Graduate,No,11067,1095.0,139.0,360.0,0.0,Rural,N
LP003272,,No,1,Graduate,No,1794,0.0,123.0,360.0,1.0,Semiurban,N
LP003273,Male,Yes,0,Graduate,Yes,4942,1685.0,51.0,360.0,1.0,Rural,N
LP003274,Male,Yes,3+,Graduate,No,11056,0.0,290.0,180.0,1.0,Rural,Y
LP003275,Male,,3+,Graduate,No,1401,0.0,210.0,240.0,1.0,Urban,N
LP003276,,Yes,2,Graduate,No,4802,5830.0,59.0,360.0,,Semiurban,N
LP003277,Male,Yes,2,Graduate,No,8511,0.0,137.0,360.0,,Urban,Y
LP003278,Male,,0,Not Graduate,No,3221,1048.0,86.0,180.0,,Rural,Y
LP003279,Male,No,1,Not Graduate,No,1077,0.0,39.0,360.0,0.0,Urban,Y
LP003280,Male,No,1,Not Graduate,,10220,0.0,107.0,360.0,1.0,Urban,Y
LP003281,Male,Yes,0,Not Graduate,No,3574,2122.0,69.0,480.0,1.0,Semiurban,Y
LP003282,Male,Yes,1,Graduate,Yes,5123,784.0,99.0,120.0,1.0,Semiurban,N
LP003283,Male,Yes,0,Not Graduate,No,2378,0.0,166.0,360.0,1.0,Rural,Y
LP003284,Male,Yes,0,Graduate,No,22539,0.0,124.0,,1.0,Semiurban,Y
LP003285,Male,Yes,0,Graduate,No,17603,0.0,78.0,360.0,0.0,Urban,N
LP003286,Female,Yes,1,Graduate,No,3034,0.0,,360.0,0.0,Rural,N
LP003287,Male,Yes,0,Graduate,No,6267,0.0,96.0,180.0,1.0,Semiurban,N
LP003288,Male,,0,Graduate,No,6447,0.0,161.0,360.0,1.0,Semiurban,Y
LP003289,Female,Yes,3+,Graduate,No,3411,311.0,325.0,180.0,1.0,Urban,Y
LP003290,Male,Yes,3+,Graduate,No,4856,3307.0,,,1.0,Semiurban,Y
LP003291,Male,No,,Graduate,No,3469,0.0,139.0,360.0,1.0,Semiurban,Y
LP003292,Male,No,0,Graduate,No,6664,1363.0,,360.0,1.0,Urban,Y
LP003293,Male,Yes,0,Graduate,Yes,2275,0.0,43.0,360.0,1.0,Rural,Y
LP003294,Male,Yes,,Graduate,No,2906,0.0,175.0,,1.0,Semiurban,Y
LP003295,Female,No,0,Not Graduate,No,6986,0.0,93.0,480.0,1.0,Rural,Y
LP003296,Male,No,2,Graduate,No,1167,0.0,110.0,360.0,1.0,Rural,N
LP003297,Male,Yes,1,Graduate,,5108,0.0,121.0,360.0,1.0,Urban,Y
LP003298,Male,Yes,1,Graduate,No,3486,1082.0,101.0,480.0,1.0,Urban,Y
LP003299,Male,No,2,Not Graduate,No,2340,0.0,247.0,360.0,1.0,Urban,N
LP003300,Male,Yes,0,Graduate,No,6701,2223.0,136.0,84.0,0.0,Urban,N
LP003301,Male,Yes,0,Graduate,No,9174,0.0,99.0,360.0,1.0,Rural,Y
LP003302,Male,No,1,Graduate,No,4383,0.0,203.0,360.0,1.0,Rural,N
LP003303,Male,Yes,1,Not Graduate,No,3095,0.0,135.0,180.0,1.0,Rural,N
LP003304,Male,Yes,1,Graduate,No,3211,0.0,157.0,180.0,1.0,Urban,Y
LP003305,Male,Yes,0,Graduate,Yes,15312,0.0,,300.0,0.0,Semiurban,N
LP003306,Male,Yes,0,Graduate,No,2751,0.0,144.0,360.0,1.0,Semiurban,Y
LP003307,Male,Yes,0,Graduate,No,8896,0.0,281.0,360.0,1.0,Semiurban,Y
LP003308,Female,No,0,Not Graduate,Yes,8115,1551.0,76.0,360.0,1.0,Semiurban,Y
LP003309,,Yes,3+,Graduate,,4258,2644.0,113.0,360.0,1.0,Urban,Y
LP003310,Female,No,2,Not Graduate,Yes,2889,0.0,86.0,360.0,1.0,Urban,Y
LP003311,Male,Yes,0,Graduate,No,7133,0.0,103.0,180.0,1.0,Rural,N
LP003312,Male,Yes,0,Graduate,No,6138,0.0,192.0,360.0,1.0,Semiurban,Y
LP003313,Male,Yes,3+,Graduate,Yes,7208,0.0,121.0,360.0,1.0,Urban,N
LP003314,Female,Yes,0,Not Graduate,No,3861,1772.0,169.0,360.0,1.0,Urban,Y
LP003315,Female,Yes,1,Not Graduate,No,2657,2740.0,155.0,360.0,1.0,Urban,Y
LP003316,Female,Yes,1,Graduate,No,13916,0.0,116.0,360.0,1.0,Urban,Y
LP003317,Male,Yes,2,Graduate,No,9457,906.0,147.0,180.0,1.0,Rural,Y
LP003318,,Yes,1,Graduate,No,2832,4536.0,61.0,360.0,1.0,Rural,Y
LP003319,Male,Yes,0,Graduate,No,2353,3290.0,55.0,360.0,1.0,Semiurban,Y
LP003320,Male,Yes,0,Graduate,,6522,0.0,238.0,120.0,0.0,Semiurban,N
LP003321,Female,No,3+,Graduate,No,4002,0.0,434.0,480.0,1.0,Urban,Y
LP003322,Male,Yes,0,Graduate,Yes,6391,1898.0,324.0,360.0,1.0,Urban,N
LP003323,Male,No,0,Not Graduate,No,4796,1528.0,147.0,360.0,1.0,Semiurban,Y
LP003324,Male,Yes,0,Graduate,No,7805,0.0,132.0,360.0,1.0,Urban,Y
LP003325,Male,Yes,0,Graduate,No,11160,5086.0,138.0,,1.0,Semiurban,Y
LP003326,Male,Yes,1,Graduate,No,8188,0.0,135.0,240.0,1.0,Urban,Y
LP003327,Male,Yes,0,Graduate,No,4712,1088.0,77.0,360.0,1.0,Rural,Y
LP003328,Male,Yes,0,Graduate,No,4127,0.0,219.0,360.0,1.0,Semiurban,Y
LP003329,Male,No,0,Graduate,Yes,5714,0.0,111.0,360.0,1.0,Urban,Y
LP003330,Male,Yes,0,Graduate,,11276,814.0,198.0,360.0,1.0,Urban,Y
LP003331,Female,Yes,0,Not Graduate,No,1068,0.0,235.0,180.0,1.0,Semiurban,Y
LP003332,Male,Yes,0,Graduate,No,1553,1115.0,275.0,360.0,1.0,Semiurban,Y
LP003333,Male,Yes,1,Graduate,No,4099,413.0,278.0,360.0,1.0,Rural,Y
LP003334,Male,Yes,0,Graduate,No,4991,0.0,454.0,240.0,1.0,Semiurban,Y
LP003335,Male,Yes,0,Graduate,No,5425,2237.0,198.0,360.0,1.0,Semiurban,Y
LP003336,Male,Yes,0,Not Graduate,No,7468,0.0,270.0,360.0,1.0,Urban,N
LP003337,Male,No,2,Graduate,No,11819,0.0,296.0,360.0,1.0,Semiurban,Y
LP003338,Male,Yes,0,Graduate,No,3991,2679.0,138.0,240.0,1.0,Urban,Y
LP003339,Male,Yes,2,Graduate,No,2495,0.0,86.0,360.0,0.0,Urban,Y
LP003340,Male,No,1,Graduate,No,3543,0.0,137.0,360.0,1.0,Semiurban,Y
LP003341,Male,Yes,0,Graduate,Yes,5030,1829.0,121.0,360.0,1.0,Urban,Y
LP003342,Male,Yes,0,Graduate,No,5428,1489.0,324.0,,1.0,Urban,Y
LP003343,Male,Yes,0,Graduate,No,3481,0.0,184.0,480.0,1.0,Urban,Y
LP003344,Male,Yes,1,Not Graduate,No,6980,1086.0,227.0,240.0,1.0,Semiurban,N
LP003345,,Yes,0,Graduate,No,2345,1260.0,86.0,180.0,1.0,Rural,N
LP003346,Male,Yes,0,Graduate,No,1698,0.0,136.0,360.0,1.0,Urban,Y
LP003347,Male,,2,Graduate,No,16778,1340.0,280.0,360.0,1.0,Semiurban,N
LP003348,Female,Yes,0,Graduate,No,1813,3064.0,103.0,180.0,1.0,Semiurban,Y
LP003349,Male,Yes,,Graduate,No,11046,0.0,100.0,360.0,1.0,Semiurban,Y
LP003350,Male,No,0,Graduate,No,9248,0.0,148.0,360.0,1.0,Semiurban,Y
LP003351,Male,No,1,Graduate,No,2155,0.0,91.0,360.0,1.0,Urban,Y
LP003352,Female,Yes,0,Graduate,Yes,4240,0.0,,360.0,1.0,Urban,N
LP003353,Female,Yes,0,Graduate,Yes,3391,0.0,111.0,360.0,0.0,Urban,N
LP003354,Male,No,0,Graduate,No,12138,0.0,124.0,360.0,0.0,Urban,N
LP003355,Male,Yes,0,Graduate,No,7016,1619.0,119.0,360.0,1.0,Semiurban,Y
LP003356,Male,Yes,2,Graduate,,2586,3033.0,117.0,360.0,1.0,Urban,Y
LP003357,Female,No,0,Graduate,Yes,3430,0.0,,360.0,0.0,Urban,N
LP003358,Male,Yes,2,Graduate,No,8288,0.0,57.0,360.0,1.0,Urban,Y
LP003359,,Yes,1,Graduate,No,2310,0.0,219.0,360.0,1.0,Urban,N
LP003360,Male,Yes,1,Graduate,No,7656,0.0,129.0,360.0,1.0,Urban,Y
LP003361,Male,Yes,0,Graduate,No,5390,0.0,95.0,120.0,1.0,Urban,Y
LP003362,Male,No,0,Not Graduate,,5190,1472.0,154.0,360.0,1.0,Semiurban,N
LP003363,Male,Yes,2,Graduate,Yes,1493,0.0,50.0,360.0,1.0,Semiurban,Y
LP003364,Male,Yes,0,Not Graduate,No,8459,1709.0,269.0,360.0,1.0,Urban,Y
LP003365,Male,Yes,3+,Graduate,No,6386,1893.0,,360.0,,Urban,N
LP003366,Male,Yes,2,Graduate,No,6480,0.0,245.0,360.0,1.0,Semiurban,Y
LP003367,Male,Yes,0,Graduate,No,2105,0.0,126.0,360.0,1.0,Semiurban,Y
LP003368,Male,,3+,Graduate,Yes,2802,0.0,166.0,,1.0,Urban,Y
LP003369,Male,Yes,0,Graduate,No,2968,0.0,255.0,360.0,0.0,Urban,Y
LP003370,Male,No,0,Graduate,Yes,1880,0.0,106.0,300.0,1.0,Urban,N
LP003371,Male,No,0,Not Graduate,No,2231,0.0,122.0,360.0,0.0,Rural,N
LP003372,Male,Yes,1,Graduate,No,4764,1475.0,118.0,84.0,1.0,Semiurban,Y
LP003373,Male,No,2,Not Graduate,No,5900,1259.0,,360.0,1.0,Semiurban,Y
LP003374,Male,No,0,Graduate,No,9815,0.0,82.0,360.0,1.0,Urban,Y
LP003375,Male,Yes,,Graduate,No,2189,0.0,172.0,360.0,1.0,Rural,Y
LP003376,Male,Yes,1,Not Graduate,No,2941,1934.0,222.0,,0.0,Urban,Y
LP003377,,Yes,1,Graduate,No,4193,0.0,188.0,360.0,1.0,Urban,Y
LP003378,Female,No,0,Graduate,No,13286,1994.0,334.0,60.0,1.0,Rural,Y
LP003379,Male,Yes,0,Not Graduate,No,10310,2033.0,316.0,360.0,1.0,Urban,Y
LP003380,Male,Yes,1,Graduate,No,3389,0.0,111.0,360.0,1.0,Semiurban,Y
LP003381,Male,No,0,Not Graduate,No,7609,0.0,160.0,480.0,1.0,Rural,Y
LP003382,Male,Yes,0,Graduate,No,4578,0.0,108.0,180.0,1.0,Urban,N
LP003383,Male,Yes,0,Graduate,Yes,1653,1812.0,83.0,,1.0,Urban,Y
LP003384,Female,Yes,,Graduate,No,2078,2761.0,130.0,360.0,0.0,Semiurban,Y
LP003385,Male,No,0,Graduate,No,11931,0.0,145.0,360.0,1.0,Rural,Y
LP003386,,,1,Not Graduate,Yes,1656,0.0,101.0,360.0,1.0,Semiurban,N
LP003387,Male,No,2,Graduate,No,965,0.0,113.0,360.0,0.0,Rural,Y
LP003388,Female,No,1,Graduate,No,9852,2608.0,50.0,360.0,1.0,Urban,Y
LP003389,Male,Yes,0,Graduate,Yes,5037,0.0,98.0,360.0,1.0,Semiurban,Y
LP003390,Male,Yes,2,Not Graduate,No,11011,0.0,112.0,360.0,1.0,Semiurban,Y
LP003391,Male,No,2,Graduate,No,5025,0.0,433.0,360.0,1.0,Urban,Y
LP003392,Male,No,2,Graduate,No,5466,2102.0,212.0,360.0,0.0,Semiurban,Y
LP003393,,No,1,Graduate,No,4276,1453.0,50.0,360.0,1.0,Urban,Y
LP003394,Male,Yes,0,Graduate,No,1854,3865.0,105.0,360.0,1.0,Semiurban,Y
LP003395,Female,Yes,1,Not Graduate,No,7181,0.0,61.0,480.0,1.0,Semiurban,Y
LP003396,Male,No,0,Graduate,No,8305,0.0,208.0,360.0,1.0,Rural,Y
LP003397,Male,Yes,0,Graduate,No,3432,0.0,81.0,360.0,1.0,Rural,N
LP003398,Male,Yes,0,Graduate,No,5450,0.0,129.0,360.0,1.0,Urban,Y
LP003399,Male,No,0,Graduate,No,14535,3817.0,78.0,360.0,0.0,Rural,N
LP003400,Female,Yes,0,Graduate,No,2863,383.0,49.0,360.0,1.0,Semiurban,N
LP003401,Male,No,0,Graduate,No,4619,0.0,260.0,180.0,1.0,Urban,Y
LP003402,Male,Yes,2,Graduate,Yes,2347,0.0,63.0,180.0,1.0,Rural,Y
LP003403,Male,Yes,0,Not Graduate,No,1326,0.0,255.0,480.0,1.0,Semiurban,Y
LP003404,Male,No,0,Graduate,No,1983,0.0,150.0,360.0,1.0,Urban,Y
LP003405,Male,No,0,Graduate,No,4543,0.0,91.0,300.0,,Rural,Y
LP003406,Female,Yes,1,Graduate,No,15168,1287.0,223.0,360.0,1.0,Urban,Y
LP003407,Male,Yes,2,Graduate,,4968,0.0,131.0,,1.0,Urban,N
LP003408,,Yes,0,Not Graduate,No,7353,1793.0,166.0,360.0,1.0,Semiurban,Y
LP003409,Female,Yes,0,Not Graduate,No,10442,0.0,433.0,240.0,1.0,Rural,Y
LP003410,,No,0,Not Graduate,No,8314,0.0,77.0,360.0,0.0,Semiurban,N
LP003411,,Yes,0,Graduate,No,3006,0.0,226.0,360.0,1.0,Semiurban,Y
LP003412,Male,Yes,0,Graduate,No,2808,780.0,120.0,360.0,1.0,Semiurban,Y
LP003413,Male,Yes,0,Graduate,No,7571,0.0,125.0,180.0,1.0,Semiurban,Y
LP003414,Male,Yes,0,Graduate,No,7916,0.0,143.0,480.0,0.0,Rural,N
LP003415,,No,2,Graduate,No,8416,0.0,43.0,360.0,1.0,Semiurban,Y
LP003416,Male,No,3+,Graduate,No,7466,0.0,112.0,360.0,1.0,Rural,Y
LP003417,Male,No,0,Graduate,No,2689,0.0,150.0,360.0,1.0,Semiurban,Y
LP003418,Male,Yes,0,Graduate,No,2178,0.0,124.0,360.0,1.0,Urban,Y
LP003419,Female,Yes,0,Graduate,No,1858,480.0,88.0,360.0,1.0,Semiurban,Y
LP003420,Male,Yes,,Not Graduate,No,6268,3986.0,148.0,360.0,1.0,Urban,Y
LP003421,Male,No,3+,Not Graduate,No,8753,1879.0,,360.0,1.0,Rural,Y
LP003422,Male,Yes,0,Graduate,No,2892,1554.0,86.0,360.0,1.0,Semiurban,Y
LP003423,Male,Yes,0,Not Graduate,No,6741,1788.0,155.0,360.0,1.0,Urban,Y
LP003424,Female,Yes,0,Graduate,,5296,1654.0,72.0,360.0,1.0,Rural,Y
LP003425,Male,No,1,Graduate,,3587,1482.0,216.0,360.0,1.0,Urban,Y
LP003426,Male,Yes,0,Graduate,,3888,0.0,128.0,360.0,1.0,Urban,Y
LP003427,Male,Yes,0,Graduate,No,8897,800.0,71.0,360.0,1.0,Semiurban,Y
LP003428,Male,Yes,0,Graduate,No,3619,0.0,133.0,480.0,,Urban,Y
LP003429,,Yes,3+,Not Graduate,No,8259,0.0,102.0,360.0,1.0,Semiurban,Y
LP003430,Male,Yes,0,Graduate,No,1565,0.0,238.0,84.0,1.0,Urban,Y
LP003431,Male,Yes,3+,Not Graduate,No,8179,1419.0,139.0,360.0,,Urban,Y
LP003432,Male,Yes,0,Graduate,No,12245,509.0,198.0,360.0,1.0,Rural,Y
LP003433,Male,Yes,3+,Graduate,No,2583,0.0,215.0,360.0,0.0,Urban,N
LP003434,Male,No,0,Graduate,No,1589,0.0,167.0,360.0,1.0,Semiurban,Y
LP003435,Male,No,,Graduate,No,6857,4112.0,656.0,360.0,1.0,Semiurban,Y
LP003436,Male,Yes,0,Graduate,No,6496,2465.0,,,1.0,Rural,Y
LP003437,Male,Yes,2,Graduate,No,3905,0.0,249.0,360.0,1.0,Rural,Y
LP003438,Female,No,0,Graduate,No,4005,0.0,131.0,360.0,1.0,Semiurban,Y
LP003439,Male,Yes,3+,Graduate,Yes,14015,0.0,81.0,300.0,1.0,Rural,Y
LP003440,Male,Yes,0,Graduate,No,4985,3212.0,161.0,360.0,0.0,Semiurban,N
LP003441,Male,Yes,0,Graduate,No,6655,0.0,79.0,360.0,1.0,Semiurban,Y
LP003442,Male,Yes,3+,Not Graduate,No,4805,4392.0,131.0,360.0,1.0,Semiurban,Y
LP003443,Male,Yes,1,Graduate,No,2675,0.0,141.0,360.0,1.0,Semiurban,Y
LP003444,Male,Yes,0,Graduate,No,2852,884.0,174.0,360.0,1.0,Semiurban,Y
LP003445,Male,Yes,0,Graduate,Yes,5193,0.0,46.0,360.0,1.0,Semiurban,N
LP003446,Female,Yes,1,Graduate,No,5401,1481.0,261.0,,1.0,Semiurban,Y
LP003447,Male,Yes,0,Not Graduate,No,5887,0.0,,360.0,1.0,Semiurban,Y
LP003448,Male,No,3+,Graduate,No,3913,0.0,,360.0,1.0,Urban,Y
LP003449,Male,Yes,0,Graduate,No,7933,4001.0,115.0,360.0,1.0,Urban,Y
LP003450,Male,Yes,0,Not Graduate,No,3976,0.0,117.0,480.0,1.0,Semiurban,Y
LP003451,Female,No,3+,Graduate,No,3766,0.0,239.0,60.0,1.0,Semiurban,N
LP003452,Male,No,0,Not Graduate,No,2281,781.0,312.0,360.0,1.0,Rural,Y
LP003453,Female,Yes,0,Graduate,No,4812,1040.0,109.0,360.0,1.0,Urban,Y
LP003454,Male,No,0,Graduate,No,10447,2858.0,192.0,360.0,1.0,Urban,Y
LP003455,Male,Yes,1,Not Graduate,Yes,11437,0.0,260.0,360.0,1.0,Semiurban,Y
LP003456,,Yes,0,Not Graduate,No,3693,5865.0,142.0,84.0,1.0,Rural,Y
LP003457,Male,No,0,Graduate,No,1854,1282.0,243.0,36.0,0.0,Semiurban,N
LP003458,Male,Yes,3+,Not Graduate,No,3690,2931.0,35.0,84.0,1.0,Semiurban,Y
LP003459,Male,No,2,Graduate,No,6105,0.0,108.0,180.0,1.0,Urban,Y
LP003460,Male,No,2,Graduate,No,8961,0.0,132.0,360.0,1.0,Rural,N
LP003461,Female,Yes,1,Graduate,No,9411,0.0,37.0,360.0,1.0,Semiurban,Y
LP003462,Female,No,0,Graduate,No,2702,0.0,70.0,360.0,1.0,Semiurban,Y
LP003463,Male,Yes,0,Graduate,No,3053,0.0,323.0,84.0,1.0,Rural,Y
LP003464,Male,Yes,3+,Graduate,No,3425,0.0,456.0,360.0,0.0,Urban,N
LP003465,Male,Yes,1,Graduate,No,3401,888.0,130.0,480.0,0.0,Semiurban,N
LP003466,Female,Yes,0,Not Graduate,No,5105,1867.0,45.0,480.0,1.0,Rural,Y
LP003467,Male,Yes,,Graduate,No,6015,510.0,307.0,360.0,1.0,Rural,Y
LP003468,Male,Yes,0,Graduate,No,7276,0.0,130.0,360.0,1.0,Semiurban,Y
LP003469,Male,Yes,0,Graduate,No,3665,0.0,210.0,84.0,1.0,Rural,Y
LP003470,Male,Yes,0,Graduate,No,3080,2153.0,273.0,480.0,1.0,Urban,N
LP003471,Male,No,0,Graduate,Yes,3830,0.0,149.0,360.0,0.0,Rural,N
LP003472,Male,No,2,Graduate,No,5311,0.0,,360.0,1.0,Semiurban,N
LP003473,Female,Yes,0,Graduate,No,2833,0.0,109.0,480.0,1.0,Semiurban,Y
LP003474,Male,Yes,1,Graduate,,3976,1352.0,151.0,360.0,1.0,Semiurban,Y
LP003475,Male,Yes,1,Graduate,No,2153,0.0,428.0,180.0,1.0,Urban,Y
LP003476,Male,No,,Not Graduate,No,3919,0.0,226.0,360.0,1.0,Rural,Y
LP003477,Male,No,0,Graduate,No,6596,8522.0,57.0,180.0,1.0,Urban,Y
LP003478,Male,Yes,2,Not Graduate,,3939,0.0,246.0,360.0,1.0,Rural,N
LP003479,Male,Yes,0,Graduate,No,9889,0.0,86.0,360.0,1.0,Rural,N
LP003480,Female,No,0,Graduate,No,6225,3381.0,68.0,180.0,1.0,Rural,Y
LP003481,Male,Yes,0,Not Graduate,No,23968,0.0,259.0,360.0,1.0,Semiurban,Y
LP003482,Male,Yes,0,Graduate,No,7060,0.0,79.0,360.0,1.0,Urban,Y
LP003483,Male,No,0,Graduate,No,6501,0.0,142.0,360.0,1.0,Semiurban,Y
LP003484,,Yes,2,Graduate,No,3870,0.0,196.0,360.0,1.0,Rural,Y
LP003485,Male,No,1,Graduate,Yes,4607,2965.0,186.0,360.0,1.0,Semiurban,N
LP003486,Female,,0,Graduate,Yes,10772,3118.0,78.0,360.0,1.0,Semiurban,Y
LP003487,,No,0,Not Graduate,No,5755,2900.0,204.0,360.0,1.0,Semiurban,Y
LP003488,,Yes,,Graduate,No,4968,0.0,84.0,360.0,1.0,Rural,Y
LP003489,Male,Yes,0,Not Graduate,Yes,3335,0.0,74.0,180.0,1.0,Rural,Y
LP003490,Male,Yes,0,Not Graduate,No,2685,3203.0,106.0,480.0,0.0,Urban,Y
LP003491,Male,Yes,0,Graduate,No,2148,0.0,94.0,360.0,1.0,Urban,Y
LP003492,Male,Yes,1,Graduate,Yes,10881,1010.0,255.0,360.0,0.0,Semiurban,N
LP003493,Male,No,0,Graduate,No,12818,2696.0,,180.0,1.0,Semiurban,Y
LP003494,Male,Yes,0,Not Graduate,No,7150,3799.0,149.0,360.0,1.0,Rural,N
LP003495,Female,No,2,Graduate,No,2466,1832.0,138.0,360.0,1.0,Rural,Y
LP003496,Male,No,2,Graduate,No,8956,5879.0,186.0,360.0,1.0,Urban,N
LP003497,Male,Yes,3+,Graduate,No,3090,0.0,256.0,360.0,1.0,Urban,Y
LP003498,Female,No,0,Graduate,No,9162,0.0,76.0,360.0,1.0,Semiurban,N
LP003499,Female,Yes,0,Graduate,Yes,2261,0.0,,360.0,1.0,Urban,Y
LP003500,Male,Yes,3+,Graduate,No,10102,5811.0,210.0,,0.0,Urban,Y
LP003501,Male,No,2,Not Graduate,No,2486,0.0,106.0,360.0,1.0,Urban,Y
LP003502,Male,Yes,0,Graduate,No,5985,0.0,193.0,360.0,1.0,Urban,Y
LP003503,Male,Yes,0,Graduate,No,12761,0.0,47.0,360.0,1.0,Rural,Y
LP003504,Male,,0,Graduate,No,2688,4447.0,,360.0,1.0,Urban,Y
LP003505,Male,No,0,Graduate,No,1591,944.0,93.0,360.0,1.0,Rural,Y
LP003506,Male,Yes,1,Graduate,No,6120,2802.0,164.0,360.0,1.0,Semiurban,Y
LP003507,Male,No,2,Graduate,,5421,2164.0,68.0,360.0,1.0,Rural,Y
LP003508,Male,Yes,3+,Graduate,No,3663,3325.0,95.0,360.0,1.0,Rural,Y
LP003509,Male,Yes,0,Graduate,No,4251,0.0,152.0,360.0,1.0,Semiurban,Y
LP003510,Male,Yes,3+,Graduate,No,4449,0.0,64.0,300.0,1.0,Rural,N
LP003511,Male,Yes,3+,Graduate,No,3308,3204.0,,360.0,1.0,Rural,Y
LP003512,,No,1,Not Graduate,No,6002,0.0,188.0,360.0,0.0,Urban,N
LP003513,Male,Yes,0,Graduate,No,11648,0.0,216.0,360.0,1.0,Rural,Y
LP003514,Male,,0,Graduate,Yes,2658,1508.0,98.0,360.0,1.0,Semiurban,Y
LP003515,Male,Yes,0,Not Graduate,No,5850,1327.0,376.0,360.0,1.0,Semiurban,Y
LP003516,Female,Yes,,Graduate,Yes,8581,2916.0,215.0,360.0,1.0,Rural,N
LP003517,Male,No,0,Graduate,Yes,1662,0.0,392.0,360.0,0.0,Rural,N
LP003518,Male,Yes,3+,Graduate,No,1993,0.0,356.0,360.0,,Urban,Y
LP003519,Male,No,1,Graduate,No,3386,3023.0,156.0,360.0,0.0,Urban,Y
LP003520,Female,No,0,Graduate,No,2542,8015.0,130.0,360.0,1.0,Urban,Y
LP003521,Male,Yes,0,Graduate,No,8350,0.0,93.0,360.0,1.0,Semiurban,Y
LP003522,Female,No,0,Not Graduate,No,1840,1762.0,278.0,240.0,1.0,Semiurban,Y
LP003523,Female,No,0,Graduate,No,9235,0.0,170.0,480.0,1.0,Semiurban,Y
LP003524,Female,No,0,Graduate,No,10076,1573.0,81.0,360.0,1.0,Semiurban,Y
LP003525,Male,Yes,0,Graduate,No,16086,0.0,138.0,360.0,1.0,Urban,Y
LP003526,Male,No,0,Graduate,No,5850,1356.0,283.0,360.0,1.0,Urban,N
LP003527,Female,Yes,1,Not Graduate,No,7829,6106.0,60.0,360.0,1.0,Rural,Y
LP003528,Male,Yes,0,Not Graduate,No,7303,630.0,185.0,360.0,1.0,Urban,N
LP003529,Male,Yes,0,Graduate,No,9498,689.0,,360.0,1.0,Rural,Y
LP003530,Female,No,0,Graduate,No,4145,0.0,54.0,360.0,1.0,Semiurban,N
LP003531,Female,,0,Not Graduate,No,2097,0.0,55.0,180.0,1.0,Urban,Y
LP003532,Male,No,3+,Graduate,Yes,7142,0.0,153.0,360.0,0.0,Urban,N
LP003533,Male,Yes,1,Not Graduate,No,3892,1379.0,81.0,360.0,1.0,Urban,Y
LP003534,Male,Yes,2,Graduate,No,4070,501.0,147.0,180.0,1.0,Semiurban,Y
LP003535,Male,Yes,0,Graduate,No,3305,0.0,180.0,360.0,0.0,Rural,N
LP003536,Male,No,2,Graduate,No,6585,0.0,129.0,360.0,1.0,Semiurban,Y
LP003537,Female,No,0,Graduate,No,12929,2112.0,157.0,360.0,1.0,Urban,Y
LP003538,Male,Yes,0,Graduate,No,11650,0.0,422.0,300.0,0.0,Urban,Y
LP003539,Male,No,0,Graduate,No,5194,1658.0,46.0,360.0,1.0,Urban,Y
LP003540,Female,Yes,0,Graduate,Yes,6044,2494.0,164.0,360.0,1.0,Rural,Y
LP003541,Male,Yes,,Graduate,,7232,0.0,71.0,300.0,0.0,Urban,Y
LP003542,Male,Yes,0,Graduate,No,14345,0.0,44.0,360.0,1.0,Semiurban,N
LP003543,Male,No,0,Not Graduate,No,2530,0.0,,360.0,1.0,Urban,N
LP003544,Male,No,0,Not Graduate,No,7893,0.0,155.0,360.0,1.0,Urban,Y
LP003545,Male,No,0,Graduate,Yes,2747,0.0,98.0,300.0,1.0,Urban,Y
LP003546,Male,No,0,Graduate,No,5956,0.0,155.0,360.0,1.0,Rural,Y
LP003547,Male,No,0,Graduate,No,3750,0.0,136.0,360.0,1.0,Rural,N
LP003548,Male,Yes,3+,Not Graduate,No,3126,1755.0,69.0,360.0,0.0,Semiurban,N
LP003549,Male,,0,Graduate,No,7069,0.0,135.0,360.0,1.0,Rural,Y
LP003550,Male,Yes,1,Graduate,No,3633,0.0,115.0,360.0,1.0,Urban,Y
